2023-07-03 14:07:493 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:572 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:872 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:961 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: #current-question>button]
2023-07-03 14:07:258 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: input#response-1]
2023-07-03 14:07:306 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: #current-question>button]
2023-07-03 14:07:592 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:823 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> css selector: input#response-0]
2023-07-03 14:07:173 INFO  ResultPage :33 - Actual Result Message[[ChromeDriver: chrome on WINDOWS (c514044144be826c2347ea2fe8635c47)] -> xpath: //h2[@class='gem-c-heading gem-c-heading--font-size-27 govuk-!-margin-bottom-6']]
2023-07-03 14:07:342 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 14:07:895 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:971 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:265 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:396 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: #current-question>button]
2023-07-03 14:07:660 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: input#response-1]
2023-07-03 14:07:712 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: #current-question>button]
2023-07-03 14:07:924 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:69 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> css selector: input#response-0]
2023-07-03 14:07:275 INFO  ResultPage :33 - Actual Result Message[[ChromeDriver: chrome on WINDOWS (25b78113ae463ba1a81793d5a87aaa75)] -> xpath: //h2[@class='gem-c-heading gem-c-heading--font-size-27 govuk-!-margin-bottom-6']]
2023-07-03 14:07:889 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 14:07:367 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
